n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
21,0.8,5000,50,63,0.2727272727272727,0.75,0.7818918109298978,0.12200025487991434,0.036254091342594,0.036254091342594,0.037198461663713545,0.05381834147848342,0.058063718692490926,0.06087907176917895,0.037373447529902,0.0013666265558722052,0.0016473610770865559,0.9999405519542203,0.9633097711045678
21,0.35,5000,145,252,0.5,1.25,0.34187623852462523,0.05378632955590385,0.03558113500045153,0.03558113500045153,0.036564062504783654,0.05380337363564281,0.05768257082561604,0.06216221370810715,0.03661966246805947,0.0013346547001419297,0.0016110010539418928,0.9999402424333463,0.964213535174114
21,0.5,5000,54,63,0.2727272727272727,1.25,0.4873666867192549,0.07640556689347147,0.032973475982278816,0.032973475982278816,0.033501971104989224,0.0525903618868953,0.05739429480706351,0.06275083557800742,0.03363349844880855,0.0010921754353568668,0.0013407715666288187,0.9999142573022305,0.9712312763269048
21,0.35,5000,96,126,0.2727272727272727,1.25,0.34187623852462523,0.05378632955590385,0.03225819421357715,0.03225819421357715,0.03270481224182387,0.052102223777817626,0.05734785966615225,0.063654905624704,0.032857390337853384,0.0010867721346669323,0.0013312619648707562,0.9999134838018569,0.9717477853205032
42,0.5,5000,139,252,0.2727272727272727,1.5,0.49436537753594884,0.05442786328596761,0.0432516080951404,0.0432516080951404,0.04440214756081495,0.0546176875447381,0.05731642402109476,0.059075530228842155,0.04420676012855594,0.0009674108132274045,0.0010604362395332868,0.9999973412796341,0.9772319607551126
21,0.8,5000,111,126,0.7272727272727273,1.5,0.7818918109298978,0.12200025487991434,0.017894469361959667,0.017894469361959667,0.015213910179053481,0.04243612859646106,0.05646920770694875,0.07753079895092985,0.01639140039683043,0.0015967722456235627,0.0016921938077985948,0.9989474384161835,1.0400828689913737
21,0.8,5000,152,252,0.7272727272727273,1.25,0.7818918109298978,0.12200025487991434,0.051746024674793764,0.051746024674793764,0.0532909601993109,0.05518592734620754,0.05630655728895723,0.059761890932528594,0.055420526944333776,0.003676542545152242,0.0037347336003129145,0.9949952993987294,0.9334020764347626
42,0.8,5000,146,252,0.5,1.5,0.7917894824816479,0.0869615815504947,0.05163497511224066,0.05163497511224066,0.05291111743075283,0.054621826883901395,0.05549075016495993,0.05864231204512649,0.053359863878314935,0.001724889431146002,0.0017505292130432911,0.9996406704149409,0.9674614351701982
21,0.5,5000,43,63,0.0,0.75,0.4873666867192549,0.07640556689347147,0.030147964515633716,0.030147964515633716,0.030383747426581564,0.049950861397616286,0.05531218105414305,0.06146829244339003,0.03054863817494479,0.0009646864467794963,0.001186257784690795,0.9998851253213137,0.9758147190543529
21,0.5,5000,84,126,0.0,0.6,0.4873666867192549,0.07640556689347147,0.019772471557193493,0.019772471557193493,0.01768972458557272,0.04447722179282927,0.055256758529253464,0.07105455441652708,0.018498453372054576,0.001395910401444129,0.0014928087543354255,0.9992719423756055,1.0295162224887924
