contract_id,sigma,model_price,pricing_se,n_paths
jaoh7_7500p,0.3729598203924028,5.850700640437158,0.02724104436921629,100000
jaoh7_7690p,0.3729598203924028,6.745282700985717,0.029378728000155712,100000
jaoh7_7900c,0.3767547940465881,8.44457263004384,0.045032533149874876,100000
jaoh7_8000c,0.3767547940465881,8.005757498809484,0.044038041896121455,100000
jaoh7_8025c,0.3767547940465881,7.898823017769018,0.04378917330285824,100000
jaoh7_8045c,0.3767547940465881,7.814059114468214,0.04359005883584873,100000
jaoh7_8075c,0.3767547940465881,7.688260358864981,0.043291302799442204,100000
jaoh7_8100c,0.3767547940465881,7.584696665448629,0.04304222034873011,100000
jaoh7_8102c,0.3767547940465881,7.576462289746455,0.04302228798435045,100000
jaoh7_8125c,0.3767547940465881,7.4822095778383435,0.04279318149436239,100000
jaoh7_8150c,0.3767547940465881,7.380696013842254,0.04254438584851032,100000
jaoh7_8185c,0.3767547940465881,7.240343899187199,0.04219628588086223,100000
jaoh7_8342c,0.3767547940465881,6.63690076752339,0.04063757892247366,100000
jaoh7_8430c,0.3767547940465881,6.316792294887656,0.03976775631651695,100000
jaoh7_8455c,0.3767547940465881,6.2283428607714,0.039521069136052474,100000
jaoh7_8500c,0.3767547940465881,6.071689798972662,0.03907790711584725,100000
jaoh7_8525c,0.3767547940465881,5.986039566882007,0.038832276141040546,100000
jaoh7_8575c,0.3767547940465881,5.817591854168917,0.038342451027302056,100000
jaoh7_8635c,0.3767547940465881,5.620589105234535,0.03775712344245583,100000
jaoh7_8675c,0.3767547940465881,5.492381968657402,0.0373684271176898,100000
jaoh7_8700c,0.3767547940465881,5.413523100229498,0.0371261320285602,100000
jaoh7_8705c,0.3767547940465881,5.397870447732331,0.037077730188556576,100000
jaoh7_6800p,0.3767547940465881,3.2296530470717446,0.01971794162563496,100000
jaoh7_6900p,0.3767547940465881,3.5562825082352676,0.020806978641750854,100000
jaoh7_7000p,0.3767547940465881,3.902256785423563,0.021908873961382018,100000
jaoh7_7100p,0.3767547940465881,4.268520410681966,0.023019670554373522,100000
jaoh7_7150p,0.3767547940465881,4.459066864205455,0.023578073492818402,100000
jaoh7_7250p,0.3767547940465881,4.854876938545761,0.02469955846737227,100000
jaoh7_7300p,0.3767547940465881,5.059860169482369,0.025262567580912273,100000
jaoh7_7400p,0.3767547940465881,5.484413428280791,0.026390644354062638,100000
jaoh7_7450p,0.3767547940465881,5.7039893669781145,0.026955082341646865,100000
jaoh7_7500p,0.3767547940465881,5.928440721237533,0.02751935170321669,100000
jaoh7_7690p,0.3767547940465881,6.825314030559417,0.029657691970746344,100000
jaoh7_7900c,0.3805497677007735,8.526286223689315,0.04555365409920802,100000
jaoh7_8000c,0.3805497677007735,8.08798832203122,0.044559916399085325,100000
jaoh7_8025c,0.3805497677007735,7.981153058921266,0.04431124702000258,100000
jaoh7_8045c,0.3805497677007735,7.896458375000446,0.04411229702384114,100000
jaoh7_8075c,0.3805497677007735,7.770758390772207,0.043813774359896085,100000
jaoh7_8100c,0.3805497677007735,7.6672675907079775,0.043564882398947444,100000
jaoh7_8102c,0.3805497677007735,7.6590376263878355,0.04354496695460357,100000
jaoh7_8125c,0.3805497677007735,7.564830674545632,0.04331605489412134,100000
jaoh7_8150c,0.3805497677007735,7.463357858482794,0.04306746754308153,100000
jaoh7_8185c,0.3805497677007735,7.323050824775053,0.042719646632041655,100000
jaoh7_8342c,0.3805497677007735,6.719554639138365,0.04116213127775366,100000
jaoh7_8430c,0.3805497677007735,6.399226617577947,0.04029292287188008,100000
jaoh7_8455c,0.3805497677007735,6.310692771706723,0.040046396806384756,100000
jaoh7_8500c,0.3805497677007735,6.153868427176679,0.03960349967795642,100000
jaoh7_8525c,0.3805497677007735,6.068117274112348,0.039357993742294914,100000
jaoh7_8575c,0.3805497677007735,5.899433372205012,0.03886840380991949,100000
jaoh7_8635c,0.3805497677007735,5.7020726769610155,0.03828335143182553,100000
